,int,int_label,has_participant,participant_label,has_dissociation_constant,dissociation_constant_value,dissociation_constant_error,is_confirmed_by,is_outcome_of
3672,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7p4,9605115-CD4Antigen-3,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3673,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7pf,9605115-CD4Antigen-1,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3674,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7qz,9605115-CD4Antigen-5,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3675,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7r7,9605115-CD4Antigen-4,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3676,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7v0,9605115-CD4Antigen-8,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3677,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7v9,9605115-CD4Antigen-7,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3678,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7vl,9605115-CD4Antigen-6,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3679,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7w6,9605115-CD4Antigen-10,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3680,http://rdf.freebase.com/ns/m.0gkh7ns,9605115-CD4Antigen-Interaction-1,http://rdf.freebase.com/ns/m.0gkh7wh,9605115-CD4Antigen-9,http://rdf.freebase.com/ns/m.0gkh7xc,,,http://rdf.freebase.com/ns/m.0gkh7pv,http://rdf.freebase.com/ns/m.0gkh7fb
3681,http://rdf.freebase.com/ns/m.0gkj39s,15984861-Neuropeptide Y-Interaction-9,http://rdf.freebase.com/ns/m.0gkj4x2,15984861-Neuropeptide Y-9,http://rdf.freebase.com/ns/m.0gkjyp6,,,http://rdf.freebase.com/ns/m.0gkj44c,http://rdf.freebase.com/ns/m.0gkj361
3682,http://rdf.freebase.com/ns/m.0gkj3f0,15984861-Neuropeptide Y-Interaction-31,http://rdf.freebase.com/ns/m.0gkj6pj,15984861-Neuropeptide Y-31,http://rdf.freebase.com/ns/m.0gkjyrj,,,http://rdf.freebase.com/ns/m.0gkj44c,http://rdf.freebase.com/ns/m.0gkj361
3683,http://rdf.freebase.com/ns/m.0gkj3gk,15984861-Neuropeptide Y-Interaction-20,http://rdf.freebase.com/ns/m.0gkj657,15984861-Neuropeptide Y-20,http://rdf.freebase.com/ns/m.0gkjyq4,,,http://rdf.freebase.com/ns/m.0gkj44c,http://rdf.freebase.com/ns/m.0gkj361
3684,http://rdf.freebase.com/ns/m.0gkk1hl,11127866-VIIa-Interaction-3,http://rdf.freebase.com/ns/m.0gkk1vr,11127866-VIIa-3,http://rdf.freebase.com/ns/m.0gkk1w0,,,http://rdf.freebase.com/ns/m.0gkk1sh,http://rdf.freebase.com/ns/m.0gkk1gt
3685,http://rdf.freebase.com/ns/m.0gkk1ht,11127866-VIIa-Interaction-2,http://rdf.freebase.com/ns/m.0gkk1ts,11127866-VIIa-2,http://rdf.freebase.com/ns/m.0gkk1v4,,,http://rdf.freebase.com/ns/m.0gkk1sh,http://rdf.freebase.com/ns/m.0gkk1gt
3686,http://rdf.freebase.com/ns/m.0gkk1j0,11127866-VIIa-Interaction-1,http://rdf.freebase.com/ns/m.0gkk1ks,11127866-VIIa-1,http://rdf.freebase.com/ns/m.0gkk1sr,,,http://rdf.freebase.com/ns/m.0gkk1sh,http://rdf.freebase.com/ns/m.0gkk1gt
3687,http://rdf.freebase.com/ns/m.0gkkrg2,11856330-Raf1-Interaction-1,http://rdf.freebase.com/ns/m.0gkkr9b,11856330-Raf1-4,http://rdf.freebase.com/ns/m.0gkkrxc,,,http://rdf.freebase.com/ns/m.0gkkrw_,http://rdf.freebase.com/ns/m.0gkkqcy
3688,http://rdf.freebase.com/ns/m.0gkkrg2,11856330-Raf1-Interaction-1,http://rdf.freebase.com/ns/m.0gkkr9l,11856330-Raf1-1,http://rdf.freebase.com/ns/m.0gkkrxc,,,http://rdf.freebase.com/ns/m.0gkkrw_,http://rdf.freebase.com/ns/m.0gkkqcy
3689,http://rdf.freebase.com/ns/m.0gkkrg2,11856330-Raf1-Interaction-1,http://rdf.freebase.com/ns/m.0gkkr9v,11856330-Raf1-2,http://rdf.freebase.com/ns/m.0gkkrxc,,,http://rdf.freebase.com/ns/m.0gkkrw_,http://rdf.freebase.com/ns/m.0gkkqcy
3690,http://rdf.freebase.com/ns/m.0gkkrg2,11856330-Raf1-Interaction-1,http://rdf.freebase.com/ns/m.0gkkrb2,11856330-Raf1-3,http://rdf.freebase.com/ns/m.0gkkrxc,,,http://rdf.freebase.com/ns/m.0gkkrw_,http://rdf.freebase.com/ns/m.0gkkqcy
3691,http://rdf.freebase.com/ns/m.0gkmcgq,11178986-SialylLewisX-Interaction-4,http://rdf.freebase.com/ns/m.0gkmcgw,11178986-SialylLewisX-4,http://rdf.freebase.com/ns/m.0gkmcz3,,,http://rdf.freebase.com/ns/m.0gkmccy,http://rdf.freebase.com/ns/m.0d57rw_
3692,http://rdf.freebase.com/ns/m.0gkmcgq,11178986-SialylLewisX-Interaction-4,http://rdf.freebase.com/ns/m.0gkmcgw,11178986-SialylLewisX-4,http://rdf.freebase.com/ns/m.0gkmcz3,,,http://rdf.freebase.com/ns/m.0gkmcd6,http://rdf.freebase.com/ns/m.0d57rw_
3693,http://rdf.freebase.com/ns/m.0gkmchf,11178986-SialylLewisX-Interaction-5,http://rdf.freebase.com/ns/m.0gkmchl,11178986-SialylLewisX-5,http://rdf.freebase.com/ns/m.0gkmd00,,,http://rdf.freebase.com/ns/m.0gkmccy,http://rdf.freebase.com/ns/m.0d57rw_
3694,http://rdf.freebase.com/ns/m.0gkmchf,11178986-SialylLewisX-Interaction-5,http://rdf.freebase.com/ns/m.0gkmchl,11178986-SialylLewisX-5,http://rdf.freebase.com/ns/m.0gkmd00,,,http://rdf.freebase.com/ns/m.0gkmcd6,http://rdf.freebase.com/ns/m.0d57rw_
3695,http://rdf.freebase.com/ns/m.0gkmcj4,11178986-SialylLewisX-Interaction-6,http://rdf.freebase.com/ns/m.0gkmcj9,11178986-SialylLewisX-6,http://rdf.freebase.com/ns/m.0gkmd2_,,,http://rdf.freebase.com/ns/m.0gkmccy,http://rdf.freebase.com/ns/m.0d57rw_
3696,http://rdf.freebase.com/ns/m.0gkmcj4,11178986-SialylLewisX-Interaction-6,http://rdf.freebase.com/ns/m.0gkmcj9,11178986-SialylLewisX-6,http://rdf.freebase.com/ns/m.0gkmd2_,,,http://rdf.freebase.com/ns/m.0gkmcd6,http://rdf.freebase.com/ns/m.0d57rw_
3697,http://rdf.freebase.com/ns/m.0gkmckh,11178986-SialylLewisX-Interaction-7,http://rdf.freebase.com/ns/m.0gkmckl,11178986-SialylLewisX-7,http://rdf.freebase.com/ns/m.0gkmd40,,,http://rdf.freebase.com/ns/m.0gkmccy,http://rdf.freebase.com/ns/m.0d57rw_
3698,http://rdf.freebase.com/ns/m.0gkmckh,11178986-SialylLewisX-Interaction-7,http://rdf.freebase.com/ns/m.0gkmckl,11178986-SialylLewisX-7,http://rdf.freebase.com/ns/m.0gkmd40,,,http://rdf.freebase.com/ns/m.0gkmcd6,http://rdf.freebase.com/ns/m.0d57rw_
3699,http://rdf.freebase.com/ns/m.0gkmcmp,11178986-SialylLewisX-Interaction-9,http://rdf.freebase.com/ns/m.0gkmcms,11178986-SialylLewisX-9,http://rdf.freebase.com/ns/m.0gkmd84,,,http://rdf.freebase.com/ns/m.0gkmccy,http://rdf.freebase.com/ns/m.0d57rw_
3700,http://rdf.freebase.com/ns/m.0gkmcmp,11178986-SialylLewisX-Interaction-9,http://rdf.freebase.com/ns/m.0gkmcms,11178986-SialylLewisX-9,http://rdf.freebase.com/ns/m.0gkmd84,,,http://rdf.freebase.com/ns/m.0gkmcd6,http://rdf.freebase.com/ns/m.0d57rw_
3701,http://rdf.freebase.com/ns/m.0gkmcnk,11178986-SialylLewisX-Interaction-10,http://rdf.freebase.com/ns/m.0gkmcnq,11178986-SialylLewisX-10,http://rdf.freebase.com/ns/m.0gbllv7,,,http://rdf.freebase.com/ns/m.0bmct21,http://rdf.freebase.com/ns/m.0d57rw_
3702,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0ct,12692304-Ang2-10,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3703,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0d1,12692304-Ang2-13,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3704,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0d9,12692304-Ang2-12,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3705,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0dl,12692304-Ang2-11,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3706,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0dv,12692304-Ang2-3,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3707,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0f2,12692304-Ang2-14,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3708,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0fb,12692304-Ang2-7,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3709,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0fl,12692304-Ang2-9,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3710,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0fv,12692304-Ang2-6,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3711,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0g2,12692304-Ang2-2,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3712,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0gb,12692304-Ang2-5,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3713,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0gl,12692304-Ang2-4,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3714,http://rdf.freebase.com/ns/m.0glg__d,12692304-Ang2-Interaction-3,http://rdf.freebase.com/ns/m.0glh0gv,12692304-Ang2-8,http://rdf.freebase.com/ns/m.0glh09v,,,http://rdf.freebase.com/ns/m.0glh061,http://rdf.freebase.com/ns/m.0glg_yl
3715,http://rdf.freebase.com/ns/m.0glgzxn,12954786-TTF1-Interaction-2,http://rdf.freebase.com/ns/m.0glg_gw,12954786-TTF1-4,http://rdf.freebase.com/ns/m.0glg_94,,,http://rdf.freebase.com/ns/m.0glg_76,http://rdf.freebase.com/ns/m.0glgzr6
3716,http://rdf.freebase.com/ns/m.0glgzxn,12954786-TTF1-Interaction-2,http://rdf.freebase.com/ns/m.0glg_h3,12954786-TTF1-2,http://rdf.freebase.com/ns/m.0glg_94,,,http://rdf.freebase.com/ns/m.0glg_76,http://rdf.freebase.com/ns/m.0glgzr6
3717,http://rdf.freebase.com/ns/m.0glgzxn,12954786-TTF1-Interaction-2,http://rdf.freebase.com/ns/m.0glg_hc,12954786-TTF1-5,http://rdf.freebase.com/ns/m.0glg_94,,,http://rdf.freebase.com/ns/m.0glg_76,http://rdf.freebase.com/ns/m.0glgzr6
3718,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5_6,14610191-gp120-12,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3719,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5_g,14610191-gp120-22,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3720,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5_q,14610191-gp120-24,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3721,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5_z,14610191-gp120-21,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3722,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5y6,14610191-gp120-7,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3723,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5yg,14610191-gp120-5,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3724,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5yq,14610191-gp120-17,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3725,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5yz,14610191-gp120-23,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3726,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5z6,14610191-gp120-20,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3727,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5zg,14610191-gp120-16,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3728,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5zq,14610191-gp120-19,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3729,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh5zz,14610191-gp120-3,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3730,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh606,14610191-gp120-15,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3731,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh60g,14610191-gp120-10,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3732,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh60q,14610191-gp120-13,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3733,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh60z,14610191-gp120-8,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3734,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh616,14610191-gp120-11,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3735,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh61g,14610191-gp120-2,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3736,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh61q,14610191-gp120-4,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3737,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh61z,14610191-gp120-27,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3738,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh626,14610191-gp120-26,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3739,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh62g,14610191-gp120-6,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3740,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh62q,14610191-gp120-14,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3741,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh62z,14610191-gp120-9,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3742,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh636,14610191-gp120-25,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3743,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh63g,14610191-gp120-18,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3744,http://rdf.freebase.com/ns/m.0glh5qw,14610191-gp120-Interaction-1,http://rdf.freebase.com/ns/m.0glh63q,14610191-gp120-1,http://rdf.freebase.com/ns/m.0glh5w6,,,http://rdf.freebase.com/ns/m.0glh5vz,http://rdf.freebase.com/ns/m.0glh5pq
3745,http://rdf.freebase.com/ns/m.0gm76k6,10805157-L-selectin-Interaction-1,http://rdf.freebase.com/ns/m.0gm76vj,10805157-L-selectin-1,http://rdf.freebase.com/ns/m.0gm76tz,,,http://rdf.freebase.com/ns/m.0gm76tc,http://rdf.freebase.com/ns/m.0gm76j5
3746,http://rdf.freebase.com/ns/m.0gm76kf,10805157-L-selectin-Interaction-3,http://rdf.freebase.com/ns/m.0gm92lf,10805157-L-selectin-3,http://rdf.freebase.com/ns/m.0gm92l_,,,http://rdf.freebase.com/ns/m.0gm76tc,http://rdf.freebase.com/ns/m.0gm76j5
3747,http://rdf.freebase.com/ns/m.0gm94g_,12135392-NFkBRelAp50-Interaction-1,http://rdf.freebase.com/ns/m.0gm94cz,Human Nuclear Factor kB RelA/p65,http://rdf.freebase.com/ns/m.0gm94n7,,,http://rdf.freebase.com/ns/m.0gm94mt,http://rdf.freebase.com/ns/m.0gm94g6
3748,http://rdf.freebase.com/ns/m.0gm94g_,12135392-NFkBRelAp50-Interaction-1,http://rdf.freebase.com/ns/m.0gm94mj,12135392-NFkBRelAp50-1,http://rdf.freebase.com/ns/m.0gm94n7,,,http://rdf.freebase.com/ns/m.0gm94mt,http://rdf.freebase.com/ns/m.0gm94g6
3749,http://rdf.freebase.com/ns/m.0gmk1wr,11590140-tenascin-C-Interaction-1,http://rdf.freebase.com/ns/m.0gmk25s,11590140-tenascin-C-1,http://rdf.freebase.com/ns/m.0gmk26x,,,http://rdf.freebase.com/ns/m.0gmk26b,http://rdf.freebase.com/ns/m.0gmk1p_
3750,http://rdf.freebase.com/ns/m.0gmkrf0,12927206-GST-FMRP-Interaction-1,http://rdf.freebase.com/ns/m.0gmkrlc,12927206-GST-FMRP-1,http://rdf.freebase.com/ns/m.0gmkrn5,,,http://rdf.freebase.com/ns/m.0gmkrmy,http://rdf.freebase.com/ns/m.0gmkrcv
3751,http://rdf.freebase.com/ns/m.0gmkssm,9184141-CCdApPuro-Interaction-1,http://rdf.freebase.com/ns/m.0gmkt5x,9184141-CCdApPuro-1,http://rdf.freebase.com/ns/m.0gmkt70,,,http://rdf.freebase.com/ns/m.0gmkt6k,http://rdf.freebase.com/ns/m.0gmksmy
3752,http://rdf.freebase.com/ns/m.0gmkssm,9184141-CCdApPuro-Interaction-1,http://rdf.freebase.com/ns/m.0gmkt64,CCdApPuro,http://rdf.freebase.com/ns/m.0gmkt70,,,http://rdf.freebase.com/ns/m.0gmkt6k,http://rdf.freebase.com/ns/m.0gmksmy
3753,http://rdf.freebase.com/ns/m.0gmkssv,9184141-CCdApPuro-Interaction-2,http://rdf.freebase.com/ns/m.0gmkt64,CCdApPuro,http://rdf.freebase.com/ns/m.0gmkt7n,,,http://rdf.freebase.com/ns/m.0gmkt6k,http://rdf.freebase.com/ns/m.0gmksmy
3754,http://rdf.freebase.com/ns/m.0gmkssv,9184141-CCdApPuro-Interaction-2,http://rdf.freebase.com/ns/m.0gmktkg,9184141-CCdApPuro-2,http://rdf.freebase.com/ns/m.0gmkt7n,,,http://rdf.freebase.com/ns/m.0gmkt6k,http://rdf.freebase.com/ns/m.0gmksmy
3755,http://rdf.freebase.com/ns/m.0gmlbbm,11565747-KHO-3-Interaction-3,http://rdf.freebase.com/ns/m.0gmlbf_,KHO-3,http://rdf.freebase.com/ns/m.0gmlbkc,,,http://rdf.freebase.com/ns/m.0gmlbjd,http://rdf.freebase.com/ns/m.0gmlb93
3756,http://rdf.freebase.com/ns/m.0gmlbbm,11565747-KHO-3-Interaction-3,http://rdf.freebase.com/ns/m.0gmlbr4,11565747-KHO-3-3,http://rdf.freebase.com/ns/m.0gmlbkc,,,http://rdf.freebase.com/ns/m.0gmlbjd,http://rdf.freebase.com/ns/m.0gmlb93
3757,http://rdf.freebase.com/ns/m.0gmlbbv,11565747-KHO-3-Interaction-1,http://rdf.freebase.com/ns/m.0gmlbf_,KHO-3,http://rdf.freebase.com/ns/m.0gmlbjp,,,http://rdf.freebase.com/ns/m.0gmlbjd,http://rdf.freebase.com/ns/m.0gmlb93
3758,http://rdf.freebase.com/ns/m.0gmlbbv,11565747-KHO-3-Interaction-1,http://rdf.freebase.com/ns/m.0gmlbg7,11565747-KHO-3-1,http://rdf.freebase.com/ns/m.0gmlbjp,,,http://rdf.freebase.com/ns/m.0gmlbjd,http://rdf.freebase.com/ns/m.0gmlb93
3759,http://rdf.freebase.com/ns/m.0gmlbc1,11565747-KHO-3-Interaction-2,http://rdf.freebase.com/ns/m.0gmlbf_,KHO-3,http://rdf.freebase.com/ns/m.0gmlbkl,,,http://rdf.freebase.com/ns/m.0gmlbjd,http://rdf.freebase.com/ns/m.0gmlb93
3760,http://rdf.freebase.com/ns/m.0gmlbc1,11565747-KHO-3-Interaction-2,http://rdf.freebase.com/ns/m.0gmlbq1,11565747-KHO-3-2,http://rdf.freebase.com/ns/m.0gmlbkl,,,http://rdf.freebase.com/ns/m.0gmlbjd,http://rdf.freebase.com/ns/m.0gmlb93
3761,http://rdf.freebase.com/ns/m.0gmlhs7,12890540-PACs-Interaction-5,http://rdf.freebase.com/ns/m.0gmlj5n,peptide-acridine conjugates (PACs),http://rdf.freebase.com/ns/m.0gmlkrp,,,http://rdf.freebase.com/ns/m.0gmlklw,http://rdf.freebase.com/ns/m.0gmlg2y
